time,open,high,low,close,#1,#2,#3,#5
1761934140,25990.75,25998.75,25977.25,25995.5,26150.5,25723.5,24843,21269
1761934320,25995.5,25999,25986.5,25994.5,26150.5,25723.5,24843,21269
1761934500,25994,26000,25978.75,25986,26150.5,25723.5,24843,21269
1761934680,25985.5,26001,25982.75,25994.25,26150.5,25723.5,24843,21269
1761934860,25994.75,26011.5,25994.25,26009.75,26150.5,25723.5,24843,21269
1761935040,26010,26016,25999.25,26006.25,26150.5,25723.5,24843,21269
1761935220,26006.25,26015.75,26000,26010,26150.5,25723.5,24843,21269
1761935400,26010.5,26016.5,25999.25,26004,26150.5,25723.5,24843,21269
1761935580,26004.75,26011.75,25994.75,26001.5,26150.5,25723.5,24843,21269
1761935760,26002.5,26010.25,25990.25,25990.75,26150.5,25723.5,24843,21269
1761935940,25990,26015.5,25989.75,26004.75,26150.5,25723.5,24843,21269
1761936120,26004.5,26020,26004.5,26011.25,26150.5,25723.5,24843,21269
1761936300,26011,26011,25995.75,26000.5,26150.5,25723.5,24843,21269
1761936480,26000.5,26005.5,25989,25991.25,26150.5,25723.5,24843,21269
1761936660,25991.25,25997,25987.5,25993,26150.5,25723.5,24843,21269
1761936840,25992.5,25992.5,25970.75,25981.25,26150.5,25723.5,24843,21269
1761937020,25981.25,26022.5,25981.25,26014,26150.5,25723.5,24843,21269
1761937200,26014.5,26026.5,26002,26015,26150.5,25723.5,24843,21269
1761937380,26015,26018.5,25996.25,26017.25,26150.5,25723.5,24843,21269
1761937560,26017.5,26033,26013.75,26029,26150.5,25723.5,24843,21269
1761937740,26029,26035,26020.5,26033.75,26150.5,25723.5,24843,21269
1761937920,26033.75,26041.75,26027,26032.75,26150.5,25723.5,24843,21269
1761938100,26032.5,26039,26025,26034.5,26150.5,25723.5,24843,21269
1761938280,26035.5,26057,26035.5,26053,26150.5,25723.5,24843,21269
1761938460,26053,26073.5,26052.5,26067.5,26150.5,25723.5,24843,21269
1761938640,26067.75,26074,26065,26071.5,26150.5,25723.5,24843,21269
1761938820,26071.75,26096,26071.75,26086,26150.5,25723.5,24843,21269
1761939000,26085.75,26101,26075.75,26098.75,26150.5,25723.5,24843,21269
1761939180,26099.25,26118.25,26095.75,26103.75,26150.5,25723.5,24843,21269
1761939360,26103.25,26103.75,26087.25,26093.75,26150.5,25723.5,24843,21269
1761939540,26094,26096,26081,26090,26150.5,25723.5,24843,21269
1761939720,26089.75,26100,26088.5,26094,26150.5,25723.5,24843,21269
1761939900,26094,26095.5,26063.25,26067.75,26150.5,25723.5,24843,21269
1761940080,26067.75,26090.5,26052,26086.25,26150.5,25723.5,24843,21269
1761940260,26086.25,26095,26059,26066,26150.5,25723.5,24843,21269
1761940440,26066.5,26067.25,26014.5,26019.75,26150.5,25723.5,24843,21269
1761940620,26020,26023.75,25992,25992.75,26150.5,25723.5,24843,21269
1761940800,25993.25,25998.5,25975.25,25976.25,26150.5,25723.5,24843,21269
1761940980,25976.25,25981.25,25967,25970.75,26150.5,25723.5,24843,21269
1761941160,25971.25,25982.5,25968,25980,26150.5,25723.5,24843,21269
1761941340,25979.75,25996.25,25979.75,25993.25,26150.5,25723.5,24843,21269
1761941520,25993.25,25996.75,25978,25984.25,26150.5,25723.5,24843,21269
1761941700,25983.5,25987,25977.75,25985.5,26150.5,25723.5,24843,21269
1761941880,25986.25,25990,25972,25976.75,26150.5,25723.5,24843,21269
1761942060,25976.25,25982.25,25974.25,25979.25,26150.5,25723.5,24843,21269
1761942240,25980,25985.75,25978.25,25982,26150.5,25723.5,24843,21269
1761942420,25981.5,25984.5,25972.5,25977.25,26150.5,25723.5,24843,21269
1761942600,25978.25,25985.25,25978.25,25979.75,26150.5,25723.5,24843,21269
1761942780,25980.25,25983,25974.5,25977.25,26150.5,25723.5,24843,21269
1761942960,25977.5,25986,25977.25,25980.75,26150.5,25723.5,24843,21269
1761943140,25980.75,25983,25976.25,25980,26150.5,25723.5,24843,21269
1761943320,25980.5,25982.25,25974,25978.25,26150.5,25723.5,24843,21269
1761943500,25978.25,25987.25,25976.75,25981.25,26150.5,25723.5,24843,21269
1761943680,25981,25985.75,25975,25985,26150.5,25723.5,24843,21269
1761943860,25985.5,25988.5,25982,25987,26150.5,25723.5,24843,21269
1761944040,25987,25994.25,25985.75,25988.5,26150.5,25723.5,24843,21269
1761944220,25989,25990,25981,25983,26150.5,25723.5,24843,21269
1762124400,26028.25,26050,26012.75,26043,26028.25,26028.25,26028.25,21269
1762124580,26042.5,26055,26040.75,26052.25,26028.25,26028.25,26028.25,21269
1762124760,26051.5,26070.25,26046,26065.5,26028.25,26028.25,26028.25,21269
1762124940,26065,26068.5,26060.75,26061.25,26028.25,26028.25,26028.25,21269
1762125120,26061.25,26072,26060,26070.5,26028.25,26028.25,26028.25,21269
1762125300,26070.75,26073.5,26064.5,26073.5,26028.25,26028.25,26028.25,21269
1762125480,26073.5,26077.25,26067.75,26071.75,26028.25,26028.25,26028.25,21269
1762125660,26070.5,26071.25,26056,26059.5,26028.25,26028.25,26028.25,21269
1762125840,26060,26063.25,26052.75,26055.5,26028.25,26028.25,26028.25,21269
1762126020,26055,26061,26049.75,26058,26028.25,26028.25,26028.25,21269
1762126200,26057.5,26074,26053.5,26072.75,26028.25,26028.25,26028.25,21269
1762126380,26072.5,26082.25,26069.75,26080.25,26028.25,26028.25,26028.25,21269
1762126560,26080.75,26087.25,26075.5,26075.5,26028.25,26028.25,26028.25,21269
1762126740,26075.5,26084,26070.75,26083.25,26028.25,26028.25,26028.25,21269
1762126920,26083,26087.5,26076,26076.75,26028.25,26028.25,26028.25,21269
1762127100,26076,26083.75,26075.5,26079.75,26028.25,26028.25,26028.25,21269
1762127280,26080.25,26092.5,26076.5,26092.25,26028.25,26028.25,26028.25,21269
1762127460,26091.25,26092.75,26086,26087,26028.25,26028.25,26028.25,21269
1762127640,26088,26091.25,26080,26087,26028.25,26028.25,26028.25,21269
1762127820,26086.75,26091.25,26080.75,26080.75,26028.25,26028.25,26028.25,21269
1762128000,26081.75,26089.75,26078.75,26085.75,26028.25,26028.25,26028.25,21269
1762128180,26086,26095.5,26085.25,26093.75,26028.25,26028.25,26028.25,21269
1762128360,26093.25,26097.25,26090,26091.75,26028.25,26028.25,26028.25,21269
1762128540,26092.75,26097.75,26090.75,26092.5,26028.25,26028.25,26028.25,21269
1762128720,26091,26092,26084.5,26090.25,26028.25,26028.25,26028.25,21269
1762128900,26091,26104.5,26089.5,26104.25,26028.25,26028.25,26028.25,21269
1762129080,26103.5,26111.25,26102,26110,26028.25,26028.25,26028.25,21269
1762129260,26110.75,26114,26109.25,26110.5,26028.25,26028.25,26028.25,21269
1762129440,26110,26112,26099,26100.25,26028.25,26028.25,26028.25,21269
1762129620,26100,26106.5,26097.5,26105,26028.25,26028.25,26028.25,21269
1762129800,26104.75,26110,26101.5,26108.75,26028.25,26028.25,26028.25,21269
1762129980,26109,26112,26106.75,26110.5,26028.25,26028.25,26028.25,21269
1762130160,26110.25,26112,26102,26105.75,26028.25,26028.25,26028.25,21269
1762130340,26105.75,26114,26103.5,26114,26028.25,26028.25,26028.25,21269
1762130520,26113.5,26115.25,26111.5,26112.75,26028.25,26028.25,26028.25,21269
1762130700,26112.75,26116.25,26112.25,26114.25,26028.25,26028.25,26028.25,21269
1762130880,26113.75,26116.25,26112.5,26113.75,26028.25,26028.25,26028.25,21269
1762131060,26113.5,26117,26113,26116.75,26028.25,26028.25,26028.25,21269
1762131240,26115,26117,26110.5,26113.25,26028.25,26028.25,26028.25,21269
1762131420,26113.5,26118,26112,26116,26028.25,26028.25,26028.25,21269
1762131600,26116.25,26121,26112.75,26119,26028.25,26028.25,26028.25,21269
1762131780,26117.25,26118.75,26107,26108.5,26028.25,26028.25,26028.25,21269
1762131960,26108.25,26108.75,26100.75,26107.25,26028.25,26028.25,26028.25,21269
1762132140,26106.5,26111.75,26103.5,26109.25,26028.25,26028.25,26028.25,21269
1762132320,26109.5,26112.75,26106,26110,26028.25,26028.25,26028.25,21269
1762132500,26111,26121.5,26109.75,26118,26028.25,26028.25,26028.25,21269
1762132680,26117.5,26123,26116,26118,26028.25,26028.25,26028.25,21269
1762132860,26117.25,26118,26104,26106.5,26028.25,26028.25,26028.25,21269
1762133040,26105.75,26108.25,26100.5,26106.5,26028.25,26028.25,26028.25,21269
1762133220,26106.25,26107.75,26103.75,26106.25,26028.25,26028.25,26028.25,21269
1762133400,26107,26109.25,26102,26105,26028.25,26028.25,26028.25,21269
1762133580,26103.5,26106.25,26098.75,26101.5,26028.25,26028.25,26028.25,21269
1762133760,26101.5,26102.25,26095.25,26099.75,26028.25,26028.25,26028.25,21269
1762133940,26099.25,26099.5,26087.5,26091.25,26028.25,26028.25,26028.25,21269
1762134120,26091.25,26100.25,26091.25,26099,26028.25,26028.25,26028.25,21269
1762134300,26099.5,26100,26093,26094.25,26028.25,26028.25,26028.25,21269
1762134480,26095,26097.75,26091,26093.5,26028.25,26028.25,26028.25,21269
1762134660,26093,26093,26089.75,26091.5,26028.25,26028.25,26028.25,21269
1762134840,26091.75,26092.25,26088.25,26088.75,26028.25,26028.25,26028.25,21269
1762135020,26089,26095.25,26088.25,26089.5,26028.25,26028.25,26028.25,21269
1762135200,26088.75,26095.25,26086.75,26090,26028.25,26028.25,26028.25,21269
1762135380,26090.25,26096,26088.5,26092.5,26028.25,26028.25,26028.25,21269
1762135560,26091.75,26095.75,26084.5,26093.25,26028.25,26028.25,26028.25,21269
1762135740,26092.75,26093.5,26083,26085.5,26028.25,26028.25,26028.25,21269
1762135920,26085.25,26095.5,26084.75,26094.5,26028.25,26028.25,26028.25,21269
1762136100,26094.75,26099.5,26092,26098,26028.25,26028.25,26028.25,21269
1762136280,26098.5,26101,26095.5,26099.75,26028.25,26028.25,26028.25,21269
1762136460,26099.25,26111.5,26099.25,26108.5,26028.25,26028.25,26028.25,21269
1762136640,26109.75,26114.5,26106.25,26107.75,26028.25,26028.25,26028.25,21269
1762136820,26108.25,26110.75,26103.5,26103.5,26028.25,26028.25,26028.25,21269
1762137000,26103.25,26104.5,26088.5,26091.5,26028.25,26028.25,26028.25,21269
1762137180,26091.25,26094.25,26085.5,26087.25,26028.25,26028.25,26028.25,21269
1762137360,26085.25,26085.5,26070,26075.75,26028.25,26028.25,26028.25,21269
1762137540,26074.75,26080.25,26070,26077.75,26028.25,26028.25,26028.25,21269
1762137720,26077.5,26087,26076,26085.25,26028.25,26028.25,26028.25,21269
1762137900,26086.25,26086.25,26078.75,26083.5,26028.25,26028.25,26028.25,21269
1762138080,26083.5,26092.25,26083,26090.75,26028.25,26028.25,26028.25,21269
1762138260,26091.5,26093,26086.5,26088.25,26028.25,26028.25,26028.25,21269
1762138440,26089,26092.25,26080.25,26080.75,26028.25,26028.25,26028.25,21269
1762138620,26080.75,26087.25,26078,26083,26028.25,26028.25,26028.25,21269
1762138800,26083,26084.75,26079.75,26084.25,26028.25,26028.25,26028.25,21269
1762138980,26083.75,26084.25,26077.5,26079,26028.25,26028.25,26028.25,21269
1762139160,26079.5,26083.75,26071.75,26075.75,26028.25,26028.25,26028.25,21269
1762139340,26076.75,26078.25,26069.75,26072.25,26028.25,26028.25,26028.25,21269
1762139520,26072,26072.25,26063.25,26065.5,26028.25,26028.25,26028.25,21269
1762139700,26066.25,26078.5,26066.25,26076.5,26028.25,26028.25,26028.25,21269
1762139880,26077,26077,26068.25,26068.25,26028.25,26028.25,26028.25,21269
1762140060,26069,26069.5,26052.75,26053.5,26028.25,26028.25,26028.25,21269
1762140240,26052.75,26059,26050.75,26054,26028.25,26028.25,26028.25,21269
1762140420,26053,26064.25,26052.75,26063.5,26028.25,26028.25,26028.25,21269
1762140600,26064.25,26070.75,26058.75,26066,26028.25,26028.25,26028.25,21269
1762140780,26066.25,26073.25,26065,26072.5,26028.25,26028.25,26028.25,21269
1762140960,26072.5,26078.25,26072.25,26078.25,26028.25,26028.25,26028.25,21269
1762141140,26078.5,26081.5,26069.75,26069.75,26028.25,26028.25,26028.25,21269
1762141320,26070.5,26075.25,26067.75,26071.75,26028.25,26028.25,26028.25,21269
1762141500,26070.75,26070.75,26062.75,26067.5,26028.25,26028.25,26028.25,21269
1762141680,26067.5,26072.5,26064,26071.75,26028.25,26028.25,26028.25,21269
1762141860,26072,26078,26069.5,26075.5,26028.25,26028.25,26028.25,21269
1762142040,26075.5,26076,26073,26075,26028.25,26028.25,26028.25,21269
1762142220,26074.75,26078.75,26074.5,26076,26028.25,26028.25,26028.25,21269
1762142400,26075.5,26076,26065.25,26067.25,26028.25,26028.25,26028.25,21269
1762142580,26068.75,26071.25,26066.75,26070.5,26028.25,26028.25,26028.25,21269
1762142760,26070.25,26076.5,26070,26072.5,26028.25,26028.25,26028.25,21269
1762142940,26072.5,26074.75,26068.5,26068.75,26028.25,26028.25,26028.25,21269
1762143120,26069.25,26074.25,26067,26071.5,26028.25,26028.25,26028.25,21269
1762143300,26072.75,26073.25,26069.5,26069.75,26028.25,26028.25,26028.25,21269
1762143480,26070,26072,26066,26067.75,26028.25,26028.25,26028.25,21269
1762143660,26067.5,26075.75,26066.25,26075.5,26028.25,26028.25,26028.25,21269
1762143840,26076.25,26082.75,26075.75,26079.5,26028.25,26028.25,26028.25,21269
1762144020,26081.75,26086.25,26078.25,26078.25,26028.25,26028.25,26028.25,21269
1762144200,26079,26079.75,26070.5,26073.5,26028.25,26028.25,26028.25,21269
1762144380,26073.75,26079.75,26071.5,26078,26028.25,26028.25,26028.25,21269
1762144560,26078.75,26083,26078.25,26080,26028.25,26028.25,26028.25,21269
1762144740,26079.25,26085.75,26079,26081,26028.25,26028.25,26028.25,21269
1762144920,26081.25,26081.5,26072.5,26074.25,26028.25,26028.25,26028.25,21269
1762145100,26075,26078,26074.5,26076.5,26028.25,26028.25,26028.25,21269
1762145280,26076.5,26084,26075.25,26082.25,26028.25,26028.25,26028.25,21269
1762145460,26082.25,26084.5,26079.25,26084.5,26028.25,26028.25,26028.25,21269
1762145640,26084.75,26084.75,26080,26080,26028.25,26028.25,26028.25,21269
1762145820,26080.75,26085.25,26078.25,26085.25,26028.25,26028.25,26028.25,21269
1762146000,26085,26088,26083.25,26083.75,26028.25,26028.25,26028.25,21269
1762146180,26084,26087.5,26081.25,26081.5,26028.25,26028.25,26028.25,21269
1762146360,26081.5,26083.5,26077,26077.5,26028.25,26028.25,26028.25,21269
1762146540,26077.25,26082.5,26076.25,26080,26028.25,26028.25,26028.25,21269
1762146720,26080.5,26081,26076.25,26079.25,26028.25,26028.25,26028.25,21269
1762146900,26078.25,26079.5,26064.75,26065.5,26028.25,26028.25,26028.25,21269
1762147080,26065.5,26066.75,26060,26062,26028.25,26028.25,26028.25,21269
1762147260,26062,26063.25,26056.5,26062.75,26028.25,26028.25,26028.25,21269
1762147440,26063.5,26073.25,26061.5,26072.25,26028.25,26028.25,26028.25,21269
1762147620,26073.25,26078,26071.5,26077.25,26028.25,26028.25,26028.25,21269
1762147800,26078,26080,26071,26073,26028.25,26028.25,26028.25,21269
1762147980,26072,26078.75,26068.5,26073.75,26028.25,26028.25,26028.25,21269
1762148160,26074.25,26084.5,26072.75,26084,26028.25,26028.25,26028.25,21269
1762148340,26084.5,26087.25,26076.75,26078,26028.25,26028.25,26028.25,21269
1762148520,26077.75,26087.25,26076.75,26082,26028.25,26028.25,26028.25,21269
1762148700,26082.5,26082.5,26070.25,26073,26028.25,26028.25,26028.25,21269
1762148880,26073.75,26077.5,26065,26065.5,26028.25,26028.25,26028.25,21269
1762149060,26065.75,26069.75,26061.75,26061.75,26028.25,26028.25,26028.25,21269
1762149240,26062.25,26063.25,26056.5,26059,26028.25,26028.25,26028.25,21269
1762149420,26059.75,26068.5,26058.25,26067.5,26028.25,26028.25,26028.25,21269
1762149600,26068.25,26080,26066.5,26074.5,26028.25,26028.25,26028.25,21269
1762149780,26074.5,26081.75,26069.5,26081.75,26028.25,26028.25,26028.25,21269
1762149960,26080.25,26081,26073,26077.25,26028.25,26028.25,26028.25,21269
1762150140,26077.5,26077.5,26064.5,26066.75,26028.25,26028.25,26028.25,21269
1762150320,26065.25,26068.25,26062,26062,26028.25,26028.25,26028.25,21269
1762150500,26061.5,26064.5,26058.25,26064.5,26028.25,26028.25,26028.25,21269
1762150680,26063.75,26063.75,26058.75,26059.75,26028.25,26028.25,26028.25,21269
1762150860,26059.75,26061.25,26046.25,26047.75,26028.25,26028.25,26028.25,21269
1762151040,26047.25,26055,26040.75,26043.75,26028.25,26028.25,26028.25,21269
1762151220,26042,26042.5,26033.75,26042,26028.25,26028.25,26028.25,21269
1762151400,26040.75,26046.75,26037.25,26043.5,26028.25,26028.25,26028.25,21269
1762151580,26044.5,26060,26044.25,26058.75,26028.25,26028.25,26028.25,21269
1762151760,26059.25,26060.5,26052.5,26053.5,26028.25,26028.25,26028.25,21269
1762151940,26052.75,26055,26048.75,26052,26028.25,26028.25,26028.25,21269
1762152120,26052.25,26052.75,26041,26043.25,26028.25,26028.25,26028.25,21269
1762152300,26044,26044,26031.75,26042.25,26028.25,26028.25,26028.25,21269
1762152480,26041,26052.5,26039.5,26048.25,26028.25,26028.25,26028.25,21269
1762152660,26049.25,26060.25,26049.25,26057.5,26028.25,26028.25,26028.25,21269
1762152840,26055.75,26056.25,26048.5,26051.25,26028.25,26028.25,26028.25,21269
1762153020,26052.5,26052.75,26046,26048,26028.25,26028.25,26028.25,21269
1762153200,26047.25,26049,26039.5,26047.25,26028.25,26028.25,26028.25,21269
1762153380,26047.75,26047.75,26026,26031.25,26028.25,26028.25,26028.25,21269
1762153560,26031.25,26033.75,26027.5,26028.5,26028.25,26028.25,26028.25,21269
1762153740,26027.75,26034.25,26027,26030.75,26028.25,26028.25,26028.25,21269
1762153920,26030,26032,26024.25,26030,26028.25,26028.25,26028.25,21269
1762154100,26030.25,26037,26025.25,26034.5,26028.25,26028.25,26028.25,21269
1762154280,26033.75,26039.5,26032,26032.75,26028.25,26028.25,26028.25,21269
1762154460,26031.25,26044.25,26023.5,26040,26028.25,26028.25,26028.25,21269
1762154640,26040.25,26048.75,26034,26034,26028.25,26028.25,26028.25,21269
1762154820,26035,26038,26030,26036.75,26028.25,26028.25,26028.25,21269
1762155000,26036.25,26039.5,26029.25,26039.5,26028.25,26028.25,26028.25,21269
1762155180,26039.75,26039.75,26030.25,26031.5,26028.25,26028.25,26028.25,21269
1762155360,26031,26036.75,26027.5,26031.75,26028.25,26028.25,26028.25,21269
1762155540,26032.75,26036,26028.75,26034.25,26028.25,26028.25,26028.25,21269
1762155720,26033.5,26034,26019.25,26019.5,26028.25,26028.25,26028.25,21269
1762155900,26019,26028.5,26019,26022.75,26028.25,26028.25,26028.25,21269
1762156080,26021.25,26026.5,26017.25,26022.5,26028.25,26028.25,26028.25,21269
1762156260,26023,26034.75,26023,26034,26028.25,26028.25,26028.25,21269
1762156440,26034.75,26037.25,26020.75,26026.75,26028.25,26028.25,26028.25,21269
1762156620,26027,26035,26023.75,26031,26028.25,26028.25,26028.25,21269
1762156800,26031.25,26031.75,26019.5,26025.75,26028.25,26028.25,26028.25,21269
1762156980,26026,26043,26023,26040.75,26028.25,26028.25,26028.25,21269
1762157160,26038.75,26048,26033.5,26035.75,26028.25,26028.25,26028.25,21269
1762157340,26035.75,26049.5,26027,26049.25,26028.25,26028.25,26028.25,21269
1762157520,26049.75,26054.25,26049,26051,26028.25,26028.25,26028.25,21269
1762157700,26051.5,26055.75,26039.75,26055.75,26028.25,26028.25,26028.25,21269
1762157880,26054,26058,26042,26052.75,26028.25,26028.25,26028.25,21269
1762158060,26053,26057.25,26048.75,26054.25,26028.25,26028.25,26028.25,21269
1762158240,26054.25,26068.75,26053.25,26064.5,26028.25,26028.25,26028.25,21269
1762158420,26065,26068.75,26060,26065.75,26028.25,26028.25,26028.25,21269
1762158600,26065,26071,26063,26066.5,26028.25,26028.25,26028.25,21269
1762158780,26065.5,26072.25,26061.5,26064,26028.25,26028.25,26028.25,21269
1762158960,26063.5,26072,26061,26061.25,26028.25,26028.25,26028.25,21269
1762159140,26061.75,26069,26058.5,26069,26028.25,26028.25,26028.25,21269
1762159320,26069,26079,26069,26079,26028.25,26028.25,26028.25,21269
1762159500,26079,26080.25,26074.75,26079.75,26028.25,26028.25,26028.25,21269
1762159680,26080,26086,26078,26084.75,26028.25,26028.25,26028.25,21269
1762159860,26083.75,26097,26082.75,26089,26028.25,26028.25,26028.25,21269
1762160040,26089,26096,26084.5,26092,26028.25,26028.25,26028.25,21269
1762160220,26092.75,26093,26085,26086,26028.25,26028.25,26028.25,21269
1762160400,26086.75,26092.25,26082.25,26087,26028.25,26028.25,26028.25,21269
1762160580,26087.5,26109.75,26087.5,26108.75,26028.25,26028.25,26028.25,21269
1762160760,26108.75,26115.5,26107,26113.5,26028.25,26028.25,26028.25,21269
1762160940,26114,26119,26111.25,26118,26028.25,26028.25,26028.25,21269
1762161120,26118.5,26123,26113,26121.5,26028.25,26028.25,26028.25,21269
1762161300,26122.5,26126.5,26119.5,26124.75,26028.25,26028.25,26028.25,21269
1762161480,26126.25,26134,26125,26128,26028.25,26028.25,26028.25,21269
1762161660,26128,26141.75,26127,26137.25,26028.25,26028.25,26028.25,21269
1762161840,26137.75,26147.5,26137.75,26146.5,26028.25,26028.25,26028.25,21269
1762162020,26147,26149.5,26142.5,26146.75,26028.25,26028.25,26028.25,21269
1762162200,26147,26156,26147,26150.5,26028.25,26028.25,26028.25,21269
1762162380,26152.5,26154,26137,26140.5,26028.25,26028.25,26028.25,21269
1762162560,26141,26149.5,26139.5,26140.75,26028.25,26028.25,26028.25,21269
1762162740,26141.5,26150.75,26141.5,26148,26028.25,26028.25,26028.25,21269
1762162920,26150,26150,26143.5,26146.5,26028.25,26028.25,26028.25,21269
1762163100,26147.25,26148.75,26137.75,26138,26028.25,26028.25,26028.25,21269
1762163280,26138.25,26143.5,26134.75,26135.75,26028.25,26028.25,26028.25,21269
1762163460,26135.25,26137.75,26128.25,26132.5,26028.25,26028.25,26028.25,21269
1762163640,26132.25,26136.75,26127.5,26128,26028.25,26028.25,26028.25,21269
1762163820,26128.5,26135.25,26125.25,26129.25,26028.25,26028.25,26028.25,21269
1762164000,26131.25,26135.25,26129,26133.25,26028.25,26028.25,26028.25,21269
1762164180,26131.75,26134,26123.5,26130,26028.25,26028.25,26028.25,21269
1762164360,26129.25,26133,26124.75,26129.75,26028.25,26028.25,26028.25,21269
1762164540,26130.5,26140.25,26130.25,26135.75,26028.25,26028.25,26028.25,21269
1762164720,26136.25,26136.25,26132,26134,26028.25,26028.25,26028.25,21269
1762164900,26133.25,26136.25,26131.5,26134.25,26028.25,26028.25,26028.25,21269
1762165080,26134,26139.25,26133.25,26139,26028.25,26028.25,26028.25,21269
1762165260,26139,26144,26135,26143,26028.25,26028.25,26028.25,21269
1762165440,26144.5,26144.5,26130.25,26133.75,26028.25,26028.25,26028.25,21269
1762165620,26132.75,26140.75,26128,26140.75,26028.25,26028.25,26028.25,21269
1762165800,26140.75,26142,26133,26136.75,26028.25,26028.25,26028.25,21269
1762165980,26136.75,26139.5,26132.5,26138.75,26028.25,26028.25,26028.25,21269
1762166160,26138.5,26140,26136.25,26139,26028.25,26028.25,26028.25,21269
1762166340,26140,26148.75,26140,26147.25,26028.25,26028.25,26028.25,21269
1762166520,26147.5,26154.25,26146.25,26153.5,26028.25,26028.25,26028.25,21269
1762166700,26153.75,26154.75,26144,26151.25,26028.25,26028.25,26028.25,21269
1762166880,26152,26160,26150,26157,26028.25,26028.25,26028.25,21269
1762167060,26157,26163,26156.75,26160.5,26028.25,26028.25,26028.25,21269
1762167240,26161,26161.5,26143.25,26143.75,26028.25,26028.25,26028.25,21269
1762167420,26143.75,26144.25,26132.25,26138.5,26028.25,26028.25,26028.25,21269
1762167600,26139,26152.5,26139,26150,26028.25,26028.25,26028.25,21269
1762167780,26149.75,26160.25,26148,26157.25,26028.25,26028.25,26028.25,21269
1762167960,26157,26161.25,26153.25,26158,26028.25,26028.25,26028.25,21269
1762168140,26158.75,26167.5,26158,26159.25,26028.25,26028.25,26028.25,21269
1762168320,26159.75,26168.5,26158.75,26158.75,26028.25,26028.25,26028.25,21269
1762168500,26159,26172,26159,26170,26028.25,26028.25,26028.25,21269
1762168680,26170.75,26178.25,26168.25,26173.75,26028.25,26028.25,26028.25,21269
1762168860,26173.75,26177,26164,26165,26028.25,26028.25,26028.25,21269
1762169040,26165.25,26166,26159,26164.25,26028.25,26028.25,26028.25,21269
1762169220,26164.25,26165,26156.5,26161.25,26028.25,26028.25,26028.25,21269
1762169400,26161.25,26168.5,26161,26167,26028.25,26028.25,26028.25,21269
1762169580,26166.5,26166.75,26158,26158,26028.25,26028.25,26028.25,21269
1762169760,26158,26161,26153.75,26159.5,26028.25,26028.25,26028.25,21269
1762169940,26160,26165.25,26160,26164.25,26028.25,26028.25,26028.25,21269
1762170120,26164.75,26165.5,26153.25,26160,26028.25,26028.25,26028.25,21269
1762170300,26160,26163,26154.75,26163,26028.25,26028.25,26028.25,21269
1762170480,26163,26171.75,26160,26171,26028.25,26028.25,26028.25,21269
1762170660,26170.75,26174,26159.5,26161,26028.25,26028.25,26028.25,21269
1762170840,26159.25,26159.25,26152.5,26153.5,26028.25,26028.25,26028.25,21269
1762171020,26153.25,26155,26149.75,26153.25,26028.25,26028.25,26028.25,21269
1762171200,26153,26162.25,26150.5,26154.5,26028.25,26028.25,26028.25,21269
1762171380,26155,26164.5,26155,26163.75,26028.25,26028.25,26028.25,21269
1762171560,26165.75,26172.5,26162.25,26172.5,26028.25,26028.25,26028.25,21269
1762171740,26172.5,26180,26171,26176.5,26028.25,26028.25,26028.25,21269
1762171920,26177.25,26182,26171,26179.25,26028.25,26028.25,26028.25,21269
1762172100,26179.25,26179.75,26168,26168.75,26028.25,26028.25,26028.25,21269
1762172280,26168.5,26176.25,26168.5,26170.25,26028.25,26028.25,26028.25,21269
1762172460,26171.25,26172.5,26161.5,26168,26028.25,26028.25,26028.25,21269
1762172640,26167.5,26168.5,26153.5,26154,26028.25,26028.25,26028.25,21269
1762172820,26155.5,26158,26152.25,26152.5,26028.25,26028.25,26028.25,21269
1762173000,26152.75,26160,26152.5,26156.5,26028.25,26028.25,26028.25,21269
1762173180,26157,26166.5,26154.5,26155.75,26028.25,26028.25,26028.25,21269
1762173360,26155,26155.5,26144,26146.5,26028.25,26028.25,26028.25,21269
1762173540,26147.5,26165.5,26147.5,26163.5,26028.25,26028.25,26028.25,21269
1762173720,26163,26163.5,26154.75,26156,26028.25,26028.25,26028.25,21269
1762173900,26157.75,26167.5,26150.75,26167.5,26028.25,26028.25,26028.25,21269
1762174080,26167.5,26173.75,26163.75,26171.75,26028.25,26028.25,26028.25,21269
1762174260,26171.25,26173,26162.25,26163,26028.25,26028.25,26028.25,21269
1762174440,26164.25,26168.25,26158.5,26160,26028.25,26028.25,26028.25,21269
1762174620,26159.5,26160.25,26153,26153,26028.25,26028.25,26028.25,21269
1762174800,26152.25,26157.25,26146,26151,26028.25,26028.25,26028.25,21269
1762174980,26151.25,26151.75,26136.25,26137.75,26028.25,26028.25,26028.25,21269
1762175160,26137.25,26144.75,26133,26138.5,26028.25,26028.25,26028.25,21269
1762175340,26138.5,26145.75,26134,26136.5,26028.25,26028.25,26028.25,21269
1762175520,26135.5,26153.25,26135.5,26148.75,26028.25,26028.25,26028.25,21269
1762175700,26149,26149.75,26142,26147.5,26028.25,26028.25,26028.25,21269
1762175880,26149,26156.25,26149,26154,26028.25,26028.25,26028.25,21269
1762176060,26153.25,26159,26152.5,26155.5,26028.25,26028.25,26028.25,21269
1762176240,26156.5,26159.5,26143.75,26148.25,26028.25,26028.25,26028.25,21269
